Country,ISO3 Code,Date,Price (EUR/MWhe)
Poland,POL,5/14/2016,28.71
Poland,POL,5/15/2016,25.70
Poland,POL,5/16/2016,30.26
Poland,POL,5/17/2016,32.63
Poland,POL,5/18/2016,38.71
Poland,POL,5/19/2016,36.52
Poland,POL,5/20/2016,36.20
Poland,POL,5/21/2016,32.25
Poland,POL,5/22/2016,26.80
Poland,POL,5/23/2016,35.17
Poland,POL,5/24/2016,36.76
Poland,POL,5/25/2016,38.80
Poland,POL,5/26/2016,28.27
Poland,POL,5/27/2016,37.49
Poland,POL,5/28/2016,40.14
Poland,POL,5/29/2016,28.61
Poland,POL,5/30/2016,36.47
Poland,POL,5/31/2016,40.87
Poland,POL,6/1/2016,41.52
Poland,POL,6/2/2016,38.01
Poland,POL,6/3/2016,38.28
Poland,POL,6/4/2016,40.76
Poland,POL,6/5/2016,31.42
Poland,POL,6/6/2016,38.33
Poland,POL,6/7/2016,49.27
Poland,POL,6/8/2016,39.44
Poland,POL,6/9/2016,44.92
Poland,POL,6/10/2016,36.53
Poland,POL,6/11/2016,31.89
Poland,POL,6/12/2016,32.69
Poland,POL,6/13/2016,38.05
Poland,POL,6/14/2016,41.85
Poland,POL,6/15/2016,41.43
Poland,POL,6/16/2016,39.66
Poland,POL,6/17/2016,37.23
Poland,POL,6/18/2016,30.77
Poland,POL,6/19/2016,33.01
Poland,POL,6/20/2016,53.57
Poland,POL,6/21/2016,56.83
Poland,POL,6/22/2016,78.10
Poland,POL,6/23/2016,77.68
Poland,POL,6/24/2016,61.36
Poland,POL,6/25/2016,43.07
Poland,POL,6/26/2016,28.99
Poland,POL,6/27/2016,55.44
Poland,POL,6/28/2016,70.69
Poland,POL,6/29/2016,63.63
Poland,POL,6/30/2016,42.48
Poland,POL,7/1/2016,70.32
Poland,POL,7/2/2016,69.37
Poland,POL,7/3/2016,32.42
Poland,POL,7/4/2016,35.62
Poland,POL,7/5/2016,35.79
Poland,POL,7/6/2016,28.97
Poland,POL,7/7/2016,29.90
Poland,POL,7/8/2016,33.86
Poland,POL,7/9/2016,27.86
Poland,POL,7/10/2016,28.65
Poland,POL,7/11/2016,31.34
Poland,POL,7/12/2016,33.94
Poland,POL,7/13/2016,34.69
Poland,POL,7/14/2016,30.69
Poland,POL,7/15/2016,30.22
Poland,POL,7/16/2016,28.44
Poland,POL,7/17/2016,26.93
Poland,POL,7/18/2016,30.64
Poland,POL,7/19/2016,33.73
Poland,POL,7/20/2016,34.12
Poland,POL,7/21/2016,32.78
Poland,POL,7/22/2016,35.24
Poland,POL,7/23/2016,31.29
Poland,POL,7/24/2016,29.70
Poland,POL,7/25/2016,34.31
Poland,POL,7/26/2016,35.89
Poland,POL,7/27/2016,36.32
Poland,POL,7/28/2016,35.63
Poland,POL,7/29/2016,35.89
Poland,POL,7/30/2016,30.75
Poland,POL,7/31/2016,27.83
Poland,POL,8/1/2016,31.11
Poland,POL,8/2/2016,32.90
Poland,POL,8/3/2016,33.69
Poland,POL,8/4/2016,32.39
Poland,POL,8/5/2016,34.53
Poland,POL,8/6/2016,30.10
Poland,POL,8/7/2016,29.62
Poland,POL,8/8/2016,28.42
Poland,POL,8/9/2016,31.00
Poland,POL,8/10/2016,33.26
Poland,POL,8/11/2016,34.03
Poland,POL,8/12/2016,35.05
Poland,POL,8/13/2016,26.85
Poland,POL,8/14/2016,27.35
Poland,POL,8/15/2016,30.24
Poland,POL,8/16/2016,31.72
Poland,POL,8/17/2016,32.99
Poland,POL,8/18/2016,32.83
Poland,POL,8/19/2016,35.82
Poland,POL,8/20/2016,32.32
Poland,POL,8/21/2016,29.99
Poland,POL,8/22/2016,36.15
Poland,POL,8/23/2016,36.10
Poland,POL,8/24/2016,35.50
Poland,POL,8/25/2016,34.20
Poland,POL,8/26/2016,33.51
Poland,POL,8/27/2016,32.16
Poland,POL,8/28/2016,29.54
Poland,POL,8/29/2016,30.77
Poland,POL,8/30/2016,33.88
Poland,POL,8/31/2016,36.76
Poland,POL,9/1/2016,33.49
Poland,POL,9/2/2016,34.27
Poland,POL,9/3/2016,30.68
Poland,POL,9/4/2016,27.69
Poland,POL,9/5/2016,34.05
Poland,POL,9/6/2016,36.31
Poland,POL,9/7/2016,36.45
Poland,POL,9/8/2016,35.42
Poland,POL,9/9/2016,38.11
Poland,POL,9/10/2016,33.77
Poland,POL,9/11/2016,32.09
Poland,POL,9/12/2016,34.84
Poland,POL,9/13/2016,40.30
Poland,POL,9/14/2016,34.91
Poland,POL,9/15/2016,35.98
Poland,POL,9/16/2016,34.69
Poland,POL,9/17/2016,27.76
Poland,POL,9/18/2016,25.91
Poland,POL,9/19/2016,35.85
Poland,POL,9/20/2016,37.79
Poland,POL,9/21/2016,35.42
Poland,POL,9/22/2016,39.77
Poland,POL,9/23/2016,38.12
Poland,POL,9/24/2016,34.96
Poland,POL,9/25/2016,32.06
Poland,POL,9/26/2016,36.78
Poland,POL,9/27/2016,44.24
Poland,POL,9/28/2016,30.98
Poland,POL,9/29/2016,30.18
Poland,POL,9/30/2016,37.67
Poland,POL,10/1/2016,35.82
Poland,POL,10/2/2016,32.81
Poland,POL,10/3/2016,44.79
Poland,POL,10/4/2016,31.55
Poland,POL,10/5/2016,31.85
Poland,POL,10/6/2016,35.62
Poland,POL,10/7/2016,53.84
Poland,POL,10/8/2016,44.29
Poland,POL,10/9/2016,37.07
Poland,POL,10/10/2016,75.16
Poland,POL,10/11/2016,40.25
Poland,POL,10/12/2016,38.54
Poland,POL,10/13/2016,40.35
Poland,POL,10/14/2016,35.30
Poland,POL,10/15/2016,30.44
Poland,POL,10/16/2016,29.76
Poland,POL,10/17/2016,36.39
Poland,POL,10/18/2016,39.32
Poland,POL,10/19/2016,40.78
Poland,POL,10/20/2016,41.19
Poland,POL,10/21/2016,38.71
Poland,POL,10/22/2016,35.09
Poland,POL,10/23/2016,34.39
Poland,POL,10/24/2016,38.50
Poland,POL,10/25/2016,40.19
Poland,POL,10/26/2016,43.64
Poland,POL,10/27/2016,38.67
Poland,POL,10/28/2016,32.97
Poland,POL,10/29/2016,28.36
Poland,POL,10/30/2016,30.15
Poland,POL,10/31/2016,40.22
Poland,POL,11/1/2016,23.30
Poland,POL,11/2/2016,32.58
Poland,POL,11/3/2016,38.69
Poland,POL,11/4/2016,39.89
Poland,POL,11/5/2016,37.37
Poland,POL,11/6/2016,36.72
Poland,POL,11/7/2016,40.36
Poland,POL,11/8/2016,43.99
Poland,POL,11/9/2016,45.22
Poland,POL,11/10/2016,46.89
Poland,POL,11/11/2016,43.20
Poland,POL,11/12/2016,39.56
Poland,POL,11/13/2016,37.16
Poland,POL,11/14/2016,37.81
Poland,POL,11/15/2016,37.31
Poland,POL,11/16/2016,36.93
Poland,POL,11/17/2016,36.45
Poland,POL,11/18/2016,34.32
Poland,POL,11/19/2016,34.07
Poland,POL,11/20/2016,31.68
Poland,POL,11/21/2016,32.64
Poland,POL,11/22/2016,36.61
Poland,POL,11/23/2016,38.97
Poland,POL,11/24/2016,39.20
Poland,POL,11/25/2016,41.92
Poland,POL,11/26/2016,34.24
Poland,POL,11/27/2016,26.27
Poland,POL,11/28/2016,31.89
Poland,POL,11/29/2016,35.18
Poland,POL,11/30/2016,33.70
Poland,POL,12/1/2016,34.69
Poland,POL,12/2/2016,33.46
Poland,POL,12/3/2016,35.24
Poland,POL,12/4/2016,34.31
Poland,POL,12/5/2016,35.01
Poland,POL,12/6/2016,39.64
Poland,POL,12/7/2016,35.84
Poland,POL,12/8/2016,30.06
Poland,POL,12/9/2016,32.33
Poland,POL,12/10/2016,29.62
Poland,POL,12/11/2016,29.40
Poland,POL,12/12/2016,39.04
Poland,POL,12/13/2016,39.69
Poland,POL,12/14/2016,42.82
Poland,POL,12/15/2016,47.15
Poland,POL,12/16/2016,45.42
Poland,POL,12/17/2016,37.76
Poland,POL,12/18/2016,33.48
Poland,POL,12/19/2016,39.20
Poland,POL,12/20/2016,57.43
Poland,POL,12/21/2016,32.38
Poland,POL,12/22/2016,39.35
Poland,POL,12/23/2016,31.25
Poland,POL,12/24/2016,24.44
Poland,POL,12/25/2016,22.15
Poland,POL,12/26/2016,21.10
Poland,POL,12/27/2016,25.16
Poland,POL,12/28/2016,30.51
Poland,POL,12/29/2016,34.34
Poland,POL,12/30/2016,31.75
Poland,POL,12/31/2016,27.49
Poland,POL,1/1/2017,24.24
Poland,POL,1/2/2017,32.84
Poland,POL,1/3/2017,32.50
Poland,POL,1/4/2017,29.92
Poland,POL,1/5/2017,39.00
Poland,POL,1/6/2017,33.36
Poland,POL,1/7/2017,31.24
Poland,POL,1/8/2017,32.69
Poland,POL,1/9/2017,38.03
Poland,POL,1/10/2017,36.02
Poland,POL,1/11/2017,29.79
Poland,POL,1/12/2017,31.06
Poland,POL,1/13/2017,36.80
Poland,POL,1/14/2017,32.36
Poland,POL,1/15/2017,33.53
Poland,POL,1/16/2017,49.78
Poland,POL,1/17/2017,48.70
Poland,POL,1/18/2017,40.20
Poland,POL,1/19/2017,39.47
Poland,POL,1/20/2017,39.00
Poland,POL,1/21/2017,38.98
Poland,POL,1/22/2017,33.09
Poland,POL,1/23/2017,40.32
Poland,POL,1/24/2017,44.70
Poland,POL,1/25/2017,48.97
Poland,POL,1/26/2017,41.34
Poland,POL,1/27/2017,39.54
Poland,POL,1/28/2017,32.53
Poland,POL,1/29/2017,31.13
Poland,POL,1/30/2017,39.20
Poland,POL,1/31/2017,38.81
Poland,POL,2/1/2017,41.33
Poland,POL,2/2/2017,40.75
Poland,POL,2/3/2017,41.64
Poland,POL,2/4/2017,34.21
Poland,POL,2/5/2017,34.41
Poland,POL,2/6/2017,39.92
Poland,POL,2/7/2017,41.66
Poland,POL,2/8/2017,44.06
Poland,POL,2/9/2017,45.20
Poland,POL,2/10/2017,39.51
Poland,POL,2/11/2017,35.61
Poland,POL,2/12/2017,31.83
Poland,POL,2/13/2017,40.01
Poland,POL,2/14/2017,41.08
Poland,POL,2/15/2017,43.57
Poland,POL,2/16/2017,37.23
Poland,POL,2/17/2017,37.56
Poland,POL,2/18/2017,37.20
Poland,POL,2/19/2017,29.72
Poland,POL,2/20/2017,31.31
Poland,POL,2/21/2017,31.98
Poland,POL,2/22/2017,29.61
Poland,POL,2/23/2017,28.88
Poland,POL,2/24/2017,30.58
Poland,POL,2/25/2017,30.85
Poland,POL,2/26/2017,25.27
Poland,POL,2/27/2017,33.02
Poland,POL,2/28/2017,31.14
Poland,POL,3/1/2017,46.95
Poland,POL,3/2/2017,30.94
Poland,POL,3/3/2017,34.69
Poland,POL,3/4/2017,31.69
Poland,POL,3/5/2017,28.40
Poland,POL,3/6/2017,37.81
Poland,POL,3/7/2017,41.23
Poland,POL,3/8/2017,36.58
Poland,POL,3/9/2017,37.05
Poland,POL,3/10/2017,36.96
Poland,POL,3/11/2017,33.07
Poland,POL,3/12/2017,32.71
Poland,POL,3/13/2017,37.91
Poland,POL,3/14/2017,35.65
Poland,POL,3/15/2017,29.91
Poland,POL,3/16/2017,34.64
Poland,POL,3/17/2017,28.68
Poland,POL,3/18/2017,26.42
Poland,POL,3/19/2017,27.06
Poland,POL,3/20/2017,33.68
Poland,POL,3/21/2017,32.19
Poland,POL,3/22/2017,40.25
Poland,POL,3/23/2017,35.81
Poland,POL,3/24/2017,38.48
Poland,POL,3/25/2017,31.12
Poland,POL,3/26/2017,29.80
Poland,POL,3/27/2017,35.95
Poland,POL,3/28/2017,36.46
Poland,POL,3/29/2017,34.63
Poland,POL,3/30/2017,36.35
Poland,POL,3/31/2017,33.10
Poland,POL,4/1/2017,33.20
Poland,POL,4/2/2017,28.85
Poland,POL,4/3/2017,39.31
Poland,POL,4/4/2017,39.79
Poland,POL,4/5/2017,36.00
Poland,POL,4/6/2017,33.62
Poland,POL,4/7/2017,36.25
Poland,POL,4/8/2017,36.61
Poland,POL,4/9/2017,29.76
Poland,POL,4/10/2017,32.92
Poland,POL,4/11/2017,30.15
Poland,POL,4/12/2017,29.60
Poland,POL,4/13/2017,32.20
Poland,POL,4/14/2017,32.01
Poland,POL,4/15/2017,27.14
Poland,POL,4/16/2017,25.66
Poland,POL,4/17/2017,28.31
Poland,POL,4/18/2017,33.47
Poland,POL,4/19/2017,36.24
Poland,POL,4/20/2017,39.10
Poland,POL,4/21/2017,33.20
Poland,POL,4/22/2017,26.74
Poland,POL,4/23/2017,27.68
Poland,POL,4/24/2017,34.44
Poland,POL,4/25/2017,37.37
Poland,POL,4/26/2017,39.36
Poland,POL,4/27/2017,38.81
Poland,POL,4/28/2017,37.39
Poland,POL,4/29/2017,32.12
Poland,POL,4/30/2017,27.63
Poland,POL,5/1/2017,26.48
Poland,POL,5/2/2017,29.14
Poland,POL,5/3/2017,29.51
Poland,POL,5/4/2017,29.58
Poland,POL,5/5/2017,36.12
Poland,POL,5/6/2017,33.30
Poland,POL,5/7/2017,28.31
Poland,POL,5/8/2017,33.97
Poland,POL,5/9/2017,37.54
Poland,POL,5/10/2017,38.67
Poland,POL,5/11/2017,36.66
Poland,POL,5/12/2017,36.21
Poland,POL,5/13/2017,36.29
Poland,POL,5/14/2017,33.41
Poland,POL,5/15/2017,41.93
Poland,POL,5/16/2017,40.35
Poland,POL,5/17/2017,40.87
Poland,POL,5/18/2017,36.45
Poland,POL,5/19/2017,36.39
Poland,POL,5/20/2017,35.32
Poland,POL,5/21/2017,27.68
Poland,POL,5/22/2017,39.05
Poland,POL,5/23/2017,41.98
Poland,POL,5/24/2017,39.50
Poland,POL,5/25/2017,38.58
Poland,POL,5/26/2017,39.00
Poland,POL,5/27/2017,35.67
Poland,POL,5/28/2017,29.39
Poland,POL,5/29/2017,37.72
Poland,POL,5/30/2017,42.12
Poland,POL,5/31/2017,33.31
Poland,POL,6/1/2017,35.51
Poland,POL,6/2/2017,39.96
Poland,POL,6/3/2017,52.44
Poland,POL,6/4/2017,30.09
Poland,POL,6/5/2017,37.83
Poland,POL,6/6/2017,35.16
Poland,POL,6/7/2017,34.87
Poland,POL,6/8/2017,37.76
Poland,POL,6/9/2017,41.29
Poland,POL,6/10/2017,40.17
Poland,POL,6/11/2017,32.74
Poland,POL,6/12/2017,31.43
Poland,POL,6/13/2017,30.92
Poland,POL,6/14/2017,37.21
Poland,POL,6/15/2017,33.43
Poland,POL,6/16/2017,33.47
Poland,POL,6/17/2017,33.87
Poland,POL,6/18/2017,34.99
Poland,POL,6/19/2017,41.20
Poland,POL,6/20/2017,37.65
Poland,POL,6/21/2017,36.98
Poland,POL,6/22/2017,37.67
Poland,POL,6/23/2017,33.42
Poland,POL,6/24/2017,30.66
Poland,POL,6/25/2017,28.53
Poland,POL,6/26/2017,34.94
Poland,POL,6/27/2017,40.60
Poland,POL,6/28/2017,37.17
Poland,POL,6/29/2017,36.83
Poland,POL,6/30/2017,32.95
Poland,POL,7/1/2017,30.36
Poland,POL,7/2/2017,29.34
Poland,POL,7/3/2017,35.16
Poland,POL,7/4/2017,34.18
Poland,POL,7/5/2017,39.27
Poland,POL,7/6/2017,41.31
Poland,POL,7/7/2017,41.40
Poland,POL,7/8/2017,33.43
Poland,POL,7/9/2017,33.75
Poland,POL,7/10/2017,41.70
Poland,POL,7/11/2017,38.68
Poland,POL,7/12/2017,41.63
Poland,POL,7/13/2017,33.52
Poland,POL,7/14/2017,39.63
Poland,POL,7/15/2017,32.02
Poland,POL,7/16/2017,30.15
Poland,POL,7/17/2017,39.13
Poland,POL,7/18/2017,38.87
Poland,POL,7/19/2017,42.37
Poland,POL,7/20/2017,40.46
Poland,POL,7/21/2017,38.84
Poland,POL,7/22/2017,35.51
Poland,POL,7/23/2017,29.86
Poland,POL,7/24/2017,38.84
Poland,POL,7/25/2017,36.00
Poland,POL,7/26/2017,37.93
Poland,POL,7/27/2017,37.08
Poland,POL,7/28/2017,36.94
Poland,POL,7/29/2017,32.16
Poland,POL,7/30/2017,30.32
Poland,POL,7/31/2017,38.28
Poland,POL,8/1/2017,40.34
Poland,POL,8/2/2017,40.09
Poland,POL,8/3/2017,54.60
Poland,POL,8/4/2017,36.85
Poland,POL,8/5/2017,32.99
Poland,POL,8/6/2017,30.52
Poland,POL,8/7/2017,38.86
Poland,POL,8/8/2017,35.86
Poland,POL,8/9/2017,38.59
Poland,POL,8/10/2017,39.01
Poland,POL,8/11/2017,45.93
Poland,POL,8/12/2017,31.00
Poland,POL,8/13/2017,31.39
Poland,POL,8/14/2017,34.24
Poland,POL,8/15/2017,30.56
Poland,POL,8/16/2017,38.12
Poland,POL,8/17/2017,38.93
Poland,POL,8/18/2017,41.43
Poland,POL,8/19/2017,32.66
Poland,POL,8/20/2017,30.62
Poland,POL,8/21/2017,36.86
Poland,POL,8/22/2017,41.30
Poland,POL,8/23/2017,43.48
Poland,POL,8/24/2017,40.82
Poland,POL,8/25/2017,38.72
Poland,POL,8/26/2017,54.57
Poland,POL,8/27/2017,34.63
Poland,POL,8/28/2017,42.08
Poland,POL,8/29/2017,38.85
Poland,POL,8/30/2017,39.73
Poland,POL,8/31/2017,38.64
Poland,POL,9/1/2017,40.05
Poland,POL,9/2/2017,34.38
Poland,POL,9/3/2017,33.37
Poland,POL,9/4/2017,38.64
Poland,POL,9/5/2017,40.06
Poland,POL,9/6/2017,44.76
Poland,POL,9/7/2017,37.29
Poland,POL,9/8/2017,37.50
Poland,POL,9/9/2017,33.54
Poland,POL,9/10/2017,31.11
Poland,POL,9/11/2017,39.06
Poland,POL,9/12/2017,39.96
Poland,POL,9/13/2017,35.36
Poland,POL,9/14/2017,34.60
Poland,POL,9/15/2017,40.12
Poland,POL,9/16/2017,74.87
Poland,POL,9/17/2017,37.29
Poland,POL,9/18/2017,40.68
Poland,POL,9/19/2017,40.96
Poland,POL,9/20/2017,41.55
Poland,POL,9/21/2017,39.41
Poland,POL,9/22/2017,41.31
Poland,POL,9/23/2017,36.11
Poland,POL,9/24/2017,33.92
Poland,POL,9/25/2017,39.76
Poland,POL,9/26/2017,41.72
Poland,POL,9/27/2017,39.70
Poland,POL,9/28/2017,40.81
Poland,POL,9/29/2017,40.51
Poland,POL,9/30/2017,36.81
Poland,POL,10/1/2017,31.53
Poland,POL,10/2/2017,35.69
Poland,POL,10/3/2017,37.00
Poland,POL,10/4/2017,33.50
Poland,POL,10/5/2017,33.78
Poland,POL,10/6/2017,38.34
Poland,POL,10/7/2017,30.38
Poland,POL,10/8/2017,30.40
Poland,POL,10/9/2017,37.26
Poland,POL,10/10/2017,39.05
Poland,POL,10/11/2017,41.44
Poland,POL,10/12/2017,32.72
Poland,POL,10/13/2017,41.61
Poland,POL,10/14/2017,34.35
Poland,POL,10/15/2017,33.83
Poland,POL,10/16/2017,43.80
Poland,POL,10/17/2017,54.12
Poland,POL,10/18/2017,62.74
Poland,POL,10/19/2017,46.18
Poland,POL,10/20/2017,43.41
Poland,POL,10/21/2017,64.70
Poland,POL,10/22/2017,34.02
Poland,POL,10/23/2017,76.96
Poland,POL,10/24/2017,52.71
Poland,POL,10/25/2017,34.90
Poland,POL,10/26/2017,37.41
Poland,POL,10/27/2017,36.65
Poland,POL,10/28/2017,28.47
Poland,POL,10/29/2017,26.52
Poland,POL,10/30/2017,31.65
Poland,POL,10/31/2017,36.86
Poland,POL,11/1/2017,29.02
Poland,POL,11/2/2017,34.69
Poland,POL,11/3/2017,51.41
Poland,POL,11/4/2017,35.56
Poland,POL,11/5/2017,33.27
Poland,POL,11/6/2017,55.00
Poland,POL,11/7/2017,42.33
Poland,POL,11/8/2017,41.35
Poland,POL,11/9/2017,40.70
Poland,POL,11/10/2017,33.28
Poland,POL,11/11/2017,30.14
Poland,POL,11/12/2017,33.50
Poland,POL,11/13/2017,48.61
Poland,POL,11/14/2017,40.76
Poland,POL,11/15/2017,47.45
Poland,POL,11/16/2017,42.11
Poland,POL,11/17/2017,42.10
Poland,POL,11/18/2017,32.24
Poland,POL,11/19/2017,30.41
Poland,POL,11/20/2017,40.13
Poland,POL,11/21/2017,48.25
Poland,POL,11/22/2017,39.89
Poland,POL,11/23/2017,34.97
Poland,POL,11/24/2017,38.86
Poland,POL,11/25/2017,34.22
Poland,POL,11/26/2017,28.79
Poland,POL,11/27/2017,35.57
Poland,POL,11/28/2017,39.17
Poland,POL,11/29/2017,55.03
Poland,POL,11/30/2017,46.98
Poland,POL,12/1/2017,43.65
Poland,POL,12/2/2017,39.90
Poland,POL,12/3/2017,31.36
Poland,POL,12/4/2017,37.80
Poland,POL,12/5/2017,38.17
Poland,POL,12/6/2017,33.06
Poland,POL,12/7/2017,34.90
Poland,POL,12/8/2017,34.76
Poland,POL,12/9/2017,30.81
Poland,POL,12/10/2017,28.47
Poland,POL,12/11/2017,39.89
Poland,POL,12/12/2017,34.81
Poland,POL,12/13/2017,36.10
Poland,POL,12/14/2017,34.26
Poland,POL,12/15/2017,41.50
Poland,POL,12/16/2017,36.81
Poland,POL,12/17/2017,35.51
Poland,POL,12/18/2017,46.57
Poland,POL,12/19/2017,53.44
Poland,POL,12/20/2017,49.05
Poland,POL,12/21/2017,41.19
Poland,POL,12/22/2017,37.17
Poland,POL,12/23/2017,27.49
Poland,POL,12/24/2017,22.69
Poland,POL,12/25/2017,22.75
Poland,POL,12/26/2017,24.82
Poland,POL,12/27/2017,34.48
Poland,POL,12/28/2017,35.79
Poland,POL,12/29/2017,34.44
Poland,POL,12/30/2017,31.39
Poland,POL,12/31/2017,27.14
Poland,POL,1/1/2018,25.52
Poland,POL,1/2/2018,40.72
Poland,POL,1/3/2018,34.77
Poland,POL,1/4/2018,37.50
Poland,POL,1/5/2018,36.72
Poland,POL,1/6/2018,33.85
Poland,POL,1/7/2018,32.77
Poland,POL,1/8/2018,40.35
Poland,POL,1/9/2018,36.52
Poland,POL,1/10/2018,46.04
Poland,POL,1/11/2018,49.66
Poland,POL,1/12/2018,45.50
Poland,POL,1/13/2018,34.82
Poland,POL,1/14/2018,31.93
Poland,POL,1/15/2018,39.22
Poland,POL,1/16/2018,34.71
Poland,POL,1/17/2018,39.82
Poland,POL,1/18/2018,42.03
Poland,POL,1/19/2018,47.87
Poland,POL,1/20/2018,40.75
Poland,POL,1/21/2018,35.41
Poland,POL,1/22/2018,48.67
Poland,POL,1/23/2018,46.31
Poland,POL,1/24/2018,38.71
Poland,POL,1/25/2018,37.79
Poland,POL,1/26/2018,44.05
Poland,POL,1/27/2018,38.47
Poland,POL,1/28/2018,28.29
Poland,POL,1/29/2018,37.26
Poland,POL,1/30/2018,37.96
Poland,POL,1/31/2018,40.16
Poland,POL,2/1/2018,37.73
Poland,POL,2/2/2018,46.63
Poland,POL,2/3/2018,40.39
Poland,POL,2/4/2018,34.59
Poland,POL,2/5/2018,48.24
Poland,POL,2/6/2018,46.78
Poland,POL,2/7/2018,47.62
Poland,POL,2/8/2018,48.17
Poland,POL,2/9/2018,43.81
Poland,POL,2/10/2018,36.74
Poland,POL,2/11/2018,31.07
Poland,POL,2/12/2018,42.70
Poland,POL,2/13/2018,43.79
Poland,POL,2/14/2018,45.07
Poland,POL,2/15/2018,40.42
Poland,POL,2/16/2018,42.20
Poland,POL,2/17/2018,47.98
Poland,POL,2/18/2018,36.84
Poland,POL,2/19/2018,51.33
Poland,POL,2/20/2018,48.81
Poland,POL,2/21/2018,52.73
Poland,POL,2/22/2018,49.27
Poland,POL,2/23/2018,50.89
Poland,POL,2/24/2018,38.06
Poland,POL,2/25/2018,37.41
Poland,POL,2/26/2018,55.44
Poland,POL,2/27/2018,49.53
Poland,POL,2/28/2018,52.09
Poland,POL,3/1/2018,86.59
Poland,POL,3/2/2018,58.60
Poland,POL,3/3/2018,45.43
Poland,POL,3/4/2018,41.00
Poland,POL,3/5/2018,59.08
Poland,POL,3/6/2018,50.97
Poland,POL,3/7/2018,52.01
Poland,POL,3/8/2018,43.88
Poland,POL,3/9/2018,48.05
Poland,POL,3/10/2018,47.53
Poland,POL,3/11/2018,35.12
Poland,POL,3/12/2018,43.24
Poland,POL,3/13/2018,44.88
Poland,POL,3/14/2018,48.97
Poland,POL,3/15/2018,47.48
Poland,POL,3/16/2018,40.85
Poland,POL,3/17/2018,35.78
Poland,POL,3/18/2018,35.59
Poland,POL,3/19/2018,49.58
Poland,POL,3/20/2018,51.45
Poland,POL,3/21/2018,49.63
Poland,POL,3/22/2018,48.21
Poland,POL,3/23/2018,87.61
Poland,POL,3/24/2018,45.89
Poland,POL,3/25/2018,39.91
Poland,POL,3/26/2018,48.53
Poland,POL,3/27/2018,48.33
Poland,POL,3/28/2018,47.69
Poland,POL,3/29/2018,44.21
Poland,POL,3/30/2018,48.60
Poland,POL,3/31/2018,37.64
Poland,POL,4/1/2018,25.45
Poland,POL,4/2/2018,31.49
Poland,POL,4/3/2018,45.62
Poland,POL,4/4/2018,48.35
Poland,POL,4/5/2018,45.84
Poland,POL,4/6/2018,49.76
Poland,POL,4/7/2018,39.71
Poland,POL,4/8/2018,36.14
Poland,POL,4/9/2018,47.79
Poland,POL,4/10/2018,46.51
Poland,POL,4/11/2018,43.40
Poland,POL,4/12/2018,44.29
Poland,POL,4/13/2018,41.89
Poland,POL,4/14/2018,39.20
Poland,POL,4/15/2018,39.54
Poland,POL,4/16/2018,50.51
Poland,POL,4/17/2018,48.09
Poland,POL,4/18/2018,47.48
Poland,POL,4/19/2018,49.11
Poland,POL,4/20/2018,47.43
Poland,POL,4/21/2018,38.68
Poland,POL,4/22/2018,37.84
Poland,POL,4/23/2018,43.89
Poland,POL,4/24/2018,45.16
Poland,POL,4/25/2018,49.32
Poland,POL,4/26/2018,46.59
Poland,POL,4/27/2018,48.32
Poland,POL,4/28/2018,42.18
Poland,POL,4/29/2018,36.18
Poland,POL,4/30/2018,39.74
Poland,POL,5/1/2018,36.68
Poland,POL,5/2/2018,44.16
Poland,POL,5/3/2018,38.93
Poland,POL,5/4/2018,45.29
Poland,POL,5/5/2018,43.20
Poland,POL,5/6/2018,36.30
Poland,POL,5/7/2018,71.99
Poland,POL,5/8/2018,55.01
Poland,POL,5/9/2018,52.96
Poland,POL,5/10/2018,49.79
Poland,POL,5/11/2018,48.94
Poland,POL,5/12/2018,48.17
Poland,POL,5/13/2018,38.97
Poland,POL,5/14/2018,54.41
Poland,POL,5/15/2018,61.26
Poland,POL,5/16/2018,76.07
Poland,POL,5/17/2018,60.48
Poland,POL,5/18/2018,49.85
Poland,POL,5/19/2018,47.98
Poland,POL,5/20/2018,40.22
Poland,POL,5/21/2018,53.08
Poland,POL,5/22/2018,62.97
Poland,POL,5/23/2018,57.95
Poland,POL,5/24/2018,52.20
Poland,POL,5/25/2018,54.04
Poland,POL,5/26/2018,55.47
Poland,POL,5/27/2018,40.43
Poland,POL,5/28/2018,53.67
Poland,POL,5/29/2018,52.91
Poland,POL,5/30/2018,57.54
Poland,POL,5/31/2018,46.15
Poland,POL,6/1/2018,58.23
Poland,POL,6/2/2018,48.35
Poland,POL,6/3/2018,43.00
Poland,POL,6/4/2018,55.02
Poland,POL,6/5/2018,54.53
Poland,POL,6/6/2018,55.67
Poland,POL,6/7/2018,55.12
Poland,POL,6/8/2018,56.48
Poland,POL,6/9/2018,53.64
Poland,POL,6/10/2018,45.09
Poland,POL,6/11/2018,53.79
Poland,POL,6/12/2018,57.92
Poland,POL,6/13/2018,59.17
Poland,POL,6/14/2018,56.32
Poland,POL,6/15/2018,57.01
Poland,POL,6/16/2018,51.58
Poland,POL,6/17/2018,43.49
Poland,POL,6/18/2018,59.29
Poland,POL,6/19/2018,50.84
Poland,POL,6/20/2018,60.98
Poland,POL,6/21/2018,53.39
Poland,POL,6/22/2018,51.05
Poland,POL,6/23/2018,45.08
Poland,POL,6/24/2018,42.35
Poland,POL,6/25/2018,55.57
Poland,POL,6/26/2018,54.11
Poland,POL,6/27/2018,56.91
Poland,POL,6/28/2018,50.50
